Purch.Doc.	Item	WBS element	Vendor	Name 1	Ackn. No.	StatDelDte	Deliv.date	Expediting Description	FK_EXPD
4501733229	330	105658-05BR	122919	Salgueiro Industria e Comercio de	ACK - 01/07/2022	30.09.2022	04.11.2022	18/10/2022 - Aguarda SMDL e HTP, MPS enviado, NOI + MRB pendente, em databook, prontidão 26/10	4501733229330
4501733229	400	105658-05BR	122919	Salgueiro Industria e Comercio de	ACK - 01/07/2022	05.08.2022	04.11.2022	18/10/2022 - Aguarda SMDL e HTP, MPS enviado, NOI + MRB pendente, em databook, prontidão 26/10	4501733229400
4501733229	170	105658-05BR	122919	Salgueiro Industria e Comercio de	ACK - 01/07/2022	30.09.2022	04.11.2022	18/10/2022 - Aguarda SMDL e HTP, MPS enviado, NOI + MRB pendente, em databook, prontidão 26/10	4501733229170
4501733229	70	105658-05BR	122919	Salgueiro Industria e Comercio de	ACK - 01/07/2022	26.08.2022	04.11.2022	18/10/2022 - Aguarda SMDL e HTP, MPS enviado, NOI + MRB pendente, em databook, prontidão 26/10	450173322970
4501733229	390	105658-10BR	122919	Salgueiro Industria e Comercio de	ACK - 01/07/2022	05.08.2022	11.11.2022	18/10/2022 - Aguarda SMDL e HTP, MPS enviado, NOI + MRB pendente, material reprovado em END, em retrabalho , prontidão 28/10	4501733229390
4501733229	180	105658-05BR	122919	Salgueiro Industria e Comercio de	ACK - 01/07/2022	12.08.2022	04.11.2022	18/10/2022 - Aguarda SMDL e HTP, MPS enviado, NOI + MRB pendente, em databook, prontidão 26/10	4501733229180
4501733229	60	105658-05BR	122919	Salgueiro Industria e Comercio de	ACK - 01/07/2022	05.08.2022	04.11.2022	18/10/2022 - Aguarda SMDL e HTP, MPS enviado, NOI + MRB pendente, em databook, prontidão 26/10	450173322960
4501733229	50	105658-05BR	122919	Salgueiro Industria e Comercio de	ACK - 01/07/2022	05.08.2022	04.11.2022	18/10/2022 - Aguarda SMDL e HTP, MPS enviado, NOI + MRB pendente, em databook, prontidão 26/10	450173322950
4501733229	20	105658-10BR	122919	Salgueiro Industria e Comercio de	ACK - 01/07/2022	12.08.2022	04.11.2022	18/10/2022 - Aguarda SMDL e HTP, MPS enviado, NOI + MRB pendente, em databook, prontidão 26/10	450173322920
4501733229	30	105658-10BR	122919	Salgueiro Industria e Comercio de	ACK - 01/07/2022	12.08.2022	04.11.2022	18/10/2022 - Aguarda SMDL e HTP, MPS enviado, NOI + MRB pendente, em databook, prontidão 26/10	450173322930
4501733229	320	105658-05BR	122919	Salgueiro Industria e Comercio de	ACK - 01/07/2022	30.09.2022	04.11.2022	18/10/2022 - Aguarda SMDL e HTP, MPS enviado, NOI + MRB pendente, em databook, prontidão 26/10	4501733229320
4501733229	310	105658-05BR	122919	Salgueiro Industria e Comercio de	ACK - 01/07/2022	30.09.2022	04.11.2022	18/10/2022 - Aguarda SMDL e HTP, MPS enviado, NOI + MRB pendente, em databook, prontidão 26/10	4501733229310
4501733229	40	105658-10BR	122919	Salgueiro Industria e Comercio de	ACK - 01/07/2022	12.08.2022	04.11.2022	18/10/2022 - Aguarda SMDL e HTP, MPS enviado, NOI + MRB pendente, em databook, prontidão 26/10	450173322940
4501733229	110	105658-05BR	122919	Salgueiro Industria e Comercio de	ACK - 01/07/2022	30.09.2022	04.11.2022	18/10/2022 - Aguarda SMDL e HTP, MPS enviado, NOI + MRB pendente, em databook, prontidão 26/10	4501733229110
4501733229	300	105658-05BR	122919	Salgueiro Industria e Comercio de	ACK - 01/07/2022	30.09.2022	04.11.2022	18/10/2022 - Aguarda SMDL e HTP, MPS enviado, NOI + MRB pendente, em databook, prontidão 26/10	4501733229300
4501733229	290	105658-05BR	122919	Salgueiro Industria e Comercio de	ACK - 01/07/2022	30.09.2022	04.11.2022	18/10/2022 - Aguarda SMDL e HTP, MPS enviado, NOI + MRB pendente, em databook, prontidão 26/10	4501733229290
4501733229	280	105658-05BR	122919	Salgueiro Industria e Comercio de	ACK - 01/07/2022	30.09.2022	04.11.2022	18/10/2022 - Aguarda SMDL e HTP, MPS enviado, NOI + MRB pendente, em databook, prontidão 26/10	4501733229280
4501733229	270	105658-05BR	122919	Salgueiro Industria e Comercio de	ACK - 01/07/2022	26.08.2022	04.11.2022	18/10/2022 - Aguarda SMDL e HTP, MPS enviado, NOI + MRB pendente, em databook, prontidão 26/10	4501733229270
4501733229	260	105658-05BR	122919	Salgueiro Industria e Comercio de	ACK - 01/07/2022	05.08.2022	04.11.2022	18/10/2022 - Aguarda SMDL e HTP, MPS enviado, NOI + MRB pendente, em databook, prontidão 26/10	4501733229260
4501733229	250	105658-05BR	122919	Salgueiro Industria e Comercio de	ACK - 01/07/2022	12.08.2022	04.11.2022	18/10/2022 - Aguarda SMDL e HTP, MPS enviado, NOI + MRB pendente, em databook, prontidão 26/10	4501733229250
4501733229	240	105658-05BR	122919	Salgueiro Industria e Comercio de	ACK - 01/07/2022	26.08.2022	04.11.2022	18/10/2022 - Aguarda SMDL e HTP, MPS enviado, NOI + MRB pendente, em databook, prontidão 26/10	4501733229240
4501733229	120	105658-05BR	122919	Salgueiro Industria e Comercio de	ACK - 01/07/2022	30.09.2022	04.11.2022	18/10/2022 - Aguarda SMDL e HTP, MPS enviado, NOI + MRB pendente, em databook, prontidão 26/10	4501733229120
4501733229	130	105658-05BR	122919	Salgueiro Industria e Comercio de	ACK - 01/07/2022	30.09.2022	04.11.2022	18/10/2022 - Aguarda SMDL e HTP, MPS enviado, NOI + MRB pendente, em databook, prontidão 26/10	4501733229130
4501733229	140	105658-05BR	122919	Salgueiro Industria e Comercio de	ACK - 01/07/2022	30.09.2022	04.11.2022	18/10/2022 - Aguarda SMDL e HTP, MPS enviado, NOI + MRB pendente, em databook, prontidão 26/10	4501733229140
4501733229	230	105658-05BR	122919	Salgueiro Industria e Comercio de	ACK - 01/07/2022	05.08.2022	04.11.2022	18/10/2022 - Aguarda SMDL e HTP, MPS enviado, NOI + MRB pendente, em databook, prontidão 26/10	4501733229230
4501733229	210	105658-05BR	122919	Salgueiro Industria e Comercio de	ACK - 01/07/2022	12.08.2022	04.11.2022	18/10/2022 - Aguarda SMDL e HTP, MPS enviado, NOI + MRB pendente, em databook, prontidão 26/10	4501733229210
4501733229	150	105658-05BR	122919	Salgueiro Industria e Comercio de	ACK - 01/07/2022	30.09.2022	04.11.2022	18/10/2022 - Aguarda SMDL e HTP, MPS enviado, NOI + MRB pendente, em databook, prontidão 26/10	4501733229150
4501733229	160	105658-05BR	122919	Salgueiro Industria e Comercio de	ACK - 01/07/2022	30.09.2022	04.11.2022	18/10/2022 - Aguarda SMDL e HTP, MPS enviado, NOI + MRB pendente, em databook, prontidão 26/10	4501733229160
4501733229	10	105658-05BR	122919	Salgueiro Industria e Comercio de	ACK - 01/07/2022	24.06.2022	24.06.2022	22/07/2022 - SMDL em internal review, ag. Relatórios, prontidão 30/9	450173322910
4501733229	190	105658-20BR	122919	Salgueiro Industria e Comercio de	ACK - 01/07/2022	12.08.2022	04.11.2022	18/10/2022 - Aguarda SMDL e HTP, MPS enviado, NOI + MRB pendente, em databook, prontidão 26/10	4501733229190
4501733229	220	105658-20BR	122919	Salgueiro Industria e Comercio de	ACK - 01/07/2022	12.08.2022	04.11.2022	18/10/2022 - Aguarda SMDL e HTP, MPS enviado, NOI + MRB pendente, em databook, prontidão 26/10	4501733229220
4501733229	440	105658-05BR	122919	Salgueiro Industria e Comercio de	ACK - 01/07/2022	06.08.2022	25.11.2022	18/10/2022 - Aguarda SMDL e HTP, MPS enviado, NOI + MRB pendente, alinhado entrega parcial, aguarda aprovação MPS para produção	4501733229440
4501733239	100	105500-10BR	122919	Salgueiro Industria e Comercio de	ACK - 01/07/2022	16.09.2022	28.10.2022	18/10/2022 - Material em databook, aguarda NOI - prontidão 21/10	4501733239100
4501733241	140	106004-08BR	122919	Salgueiro Industria e Comercio de	ACK - 01/07/2022	30.09.2022	04.11.2022	18/10/2022 - Aguarda NOI + MRB, material em tratamento, prontidão 28/10	4501733241140
4501733241	130	106004-08BR	122919	Salgueiro Industria e Comercio de	ACK - 01/07/2022	30.09.2022	04.11.2022	18/10/2022 - Aguarda NOI + MRB, material em tratamento, prontidão 28/10	4501733241130
4501733241	120	106004-08BR	122919	Salgueiro Industria e Comercio de	ACK - 01/07/2022	30.09.2022	04.11.2022	18/10/2022 - Aguarda NOI + MRB, material em END, prontidão 28/10	4501733241120
4501733241	110	106004-08BR	122919	Salgueiro Industria e Comercio de	ACK - 01/07/2022	30.09.2022	04.11.2022	18/10/2022 - Aguarda NOI + MRB, material em END, prontidão 28/10	4501733241110
4501733241	150	106004-08BR	122919	Salgueiro Industria e Comercio de	ACK - 01/07/2022	30.09.2022	04.11.2022	18/10/2022 - Aguarda NOI + MRB, material em databook, prontidão 28/10	4501733241150
4501733241	90	106004-08BR	122919	Salgueiro Industria e Comercio de	ACK - 01/07/2022	30.09.2022	04.11.2022	18/10/2022 - Aguarda NOI + MRB, material em tratamento, prontidão 28/10	450173324190
4501733241	100	106004-08BR	122919	Salgueiro Industria e Comercio de	ACK - 01/07/2022	30.09.2022	04.11.2022	18/10/2022 - Aguarda NOI + MRB, material em tratamento, prontidão 28/10	4501733241100
4501733251	60	101353-05BR	I355	Aker Solutions Limited		18.10.2022	17.12.2022		450173325160
4501733251	50	101353-05BR	I355	Aker Solutions Limited		18.10.2022	17.12.2022		450173325150
4501733251	40	101353-05BR	I355	Aker Solutions Limited		18.10.2022	17.12.2022		450173325140
4501733251	30	101353-05BR	I355	Aker Solutions Limited		18.10.2022	17.12.2022		450173325130
4501733251	20	101353-05BR	I355	Aker Solutions Limited		18.10.2022	17.12.2022		450173325120
4501733251	110	101353-05BR	I355	Aker Solutions Limited		05.08.2023	19.10.2023		4501733251110
4501733251	90	101353-05BR	I355	Aker Solutions Limited		15.05.2023	02.08.2023		450173325190
4501733251	100	101353-05BR	I355	Aker Solutions Limited		30.08.2022	15.11.2022		4501733251100
4501733251	70	101353-05BR	I355	Aker Solutions Limited		18.10.2022	17.12.2022		450173325170
4501733251	120	101353-05BR	I355	Aker Solutions Limited		05.08.2023	19.10.2023		4501733251120
4501733251	80	101353-05BR	I355	Aker Solutions Limited		18.10.2022	17.12.2022		450173325180
4501733251	170	101353-05BR	I355	Aker Solutions Limited		30.09.2022	02.11.2022		4501733251170
4501733251	150	101353-05BR	I355	Aker Solutions Limited		30.06.2023	15.09.2023		4501733251150
4501733251	140	101353-05BR	I355	Aker Solutions Limited		05.08.2023	19.10.2023		4501733251140
4501733251	130	101353-05BR	I355	Aker Solutions Limited		05.08.2023	19.10.2023		4501733251130
4501733251	190	101353-05BR	I355	Aker Solutions Limited		30.06.2023	19.10.2023		4501733251190
4501733251	180	101353-05BR	I355	Aker Solutions Limited		30.06.2023	19.10.2023		4501733251180
4501733251	160	101353-05BR	I355	Aker Solutions Limited		30.06.2023	15.09.2023		4501733251160
4501733254	20	105658-10BR	112191	HOWCO Metals Management	ACK - 11/07/2022	15.07.2022	30.10.2022	21/10/2022 - PPD accepted, Production completed, awaiting CIPL from Howco	450173325420
4501733254	30	105658-20BR	112191	HOWCO Metals Management	ACK - 11/07/2022	22.08.2022	30.10.2022	Last Update 26/10/2022 -  (SI Date)26/09/2022 - AIR (0,11 off) PR#02531/22 IMP 1293/22  DI:  ETA AKSO 30.10.2022	450173325430
4501733257	210	101353-05BR	I376	Aker Solutions Malaysia Sdn Bhd		30.08.2022	15.11.2022		4501733257210
4501733257	110	101353-05BR	I376	Aker Solutions Malaysia Sdn Bhd		18.10.2022	17.12.2022		4501733257110
4501733257	100	101353-05BR	I376	Aker Solutions Malaysia Sdn Bhd		18.10.2022	17.12.2022		4501733257100
4501733257	90	101353-05BR	I376	Aker Solutions Malaysia Sdn Bhd		18.10.2022	17.12.2022		450173325790
4501733257	80	101353-05BR	I376	Aker Solutions Malaysia Sdn Bhd		18.10.2022	17.12.2022		450173325780
4501733257	70	101353-05BR	I376	Aker Solutions Malaysia Sdn Bhd		18.10.2022	17.12.2022		450173325770
4501733257	20	101353-05BR	I376	Aker Solutions Malaysia Sdn Bhd		18.10.2022	17.12.2022		450173325720
4501733257	60	101353-05BR	I376	Aker Solutions Malaysia Sdn Bhd		18.10.2022	17.12.2022		450173325760
4501733257	30	101353-05BR	I376	Aker Solutions Malaysia Sdn Bhd		18.10.2022	17.12.2022		450173325730
4501733257	40	101353-05BR	I376	Aker Solutions Malaysia Sdn Bhd		18.10.2022	17.12.2022		450173325740
4501733257	50	101353-05BR	I376	Aker Solutions Malaysia Sdn Bhd		18.10.2022	17.12.2022		450173325750
4501733257	200	101353-05BR	I376	Aker Solutions Malaysia Sdn Bhd		18.10.2022	24.12.2022		4501733257200
4501733257	120	101353-05BR	I376	Aker Solutions Malaysia Sdn Bhd		18.10.2022	24.12.2022		4501733257120
4501733257	190	101353-05BR	I376	Aker Solutions Malaysia Sdn Bhd		18.10.2022	24.12.2022		4501733257190
4501733257	180	101353-05BR	I376	Aker Solutions Malaysia Sdn Bhd		18.10.2022	24.12.2022		4501733257180
4501733257	130	101353-05BR	I376	Aker Solutions Malaysia Sdn Bhd		18.10.2022	24.12.2022		4501733257130
4501733257	170	101353-05BR	I376	Aker Solutions Malaysia Sdn Bhd		18.10.2022	24.12.2022		4501733257170
4501733257	140	101353-05BR	I376	Aker Solutions Malaysia Sdn Bhd		18.10.2022	24.12.2022		4501733257140
4501733257	150	101353-05BR	I376	Aker Solutions Malaysia Sdn Bhd		18.10.2022	24.12.2022		4501733257150
4501733257	160	101353-05BR	I376	Aker Solutions Malaysia Sdn Bhd		18.10.2022	24.12.2022		4501733257160
4501733258	20	106022-05BR	122655	Italbronze Ltda	T&C 3.3 25/10/2022	30.11.2022	14.12.2022	20/10/2022 - USINAGEM	450173325820
4501733258	30	106022-05BR	122655	Italbronze Ltda	T&C 3.3 25/10/2022	15.12.2022	29.12.2022	20/10/2022 - PEÇAS PRONTAS	450173325830
4501733259	70	105500-10BR	122655	Italbronze Ltda	ACK - 22/06/2022	09.12.2022	23.12.2022	20/10/2022 - AGUARDANDO FUNDIÇÃO.	450173325970
4501733259	20	105500-10BR	122655	Italbronze Ltda	ACK - 22/06/2022	21.10.2022	30.11.2022	20/10/2022 - AGUARDANDO FUNDIÇÃO	450173325920
4501733259	30	105500-10BR	122655	Italbronze Ltda	ACK - 22/06/2022	21.10.2022	15.11.2022	20/10/2022 - AGUARDANDO FUNDIÇÃO // SOLICITAMOS ALTERAÇÃO DA DATA A BEATRIZ VIA E-MAIL	450173325930
4501733259	60	105500-10BR	122655	Italbronze Ltda	ACK - 22/06/2022	09.12.2022	23.12.2022	20/10/2022 - AGUARDANDO FUNDIÇÃO.	450173325960
4501733259	40	105500-10BR	122655	Italbronze Ltda	ACK - 22/06/2022	18.11.2022	02.12.2022	20/10/2022 - AGUARDANDO FUNDIÇÃO	450173325940
4501733259	50	105500-10BR	122655	Italbronze Ltda	ACK - 22/06/2022	09.12.2022	23.12.2022	20/10/2022 - AGUARDANDO FUNDIÇÃO.	450173325950
4501733265	10	103294-05BR	109466	Hydrasun Ltd		17.12.2022	02.03.2023	21.10.2022 ITEM ON BACK ORDER WITH SUPPLIER . Expected readiness date 17.12.2022	450173326510
4501733271	40	105915-06BR-SO-BSA-CO	109653	Lonestar Fasteners Europe Ltd	ACK - 03/08/2022	05.09.2022	18.11.2022	17/10/2022-Awaiting MPS approval	450173327140
4501733271	50	105915-06BR-BS-BSA-01	109653	Lonestar Fasteners Europe Ltd	ACK - 03/08/2022	05.09.2022	24.11.2022	Last Update 26/10/2022 -  (SI Date)06/09/2022 - SEA (68 off) PR#02284/22 IMP 1172/22  DI: 2220733784 ETA AKSO 28.10.2022	450173327150
4501733271	70	105915-06BR-BS-BSA-01	109653	Lonestar Fasteners Europe Ltd	ACK - 03/08/2022	05.09.2022	18.11.2022	17/10/2022-Awaiting MPS approval	450173327170
4501733335	30	105915-06BR-BS-BSA-01	173176	Wulfrun Specialised Fasteners	ACK - 07/07/2022	15.08.2022	18.11.2022	19/10/2022-At testing - MRB submittal 19.10.22	450173333530
4501733343	20	105157-06BR	173176	Wulfrun Specialised Fasteners	ACK - 07/07/2022	25.07.2022	27.10.2022	Last Update 26/10/2022 -  (SI Date)23/09/2022 - AIR (544 off) PR#02498/22 IMP 1277/22  DI: 2221039504 ETA AKSO 27.10.2022	450173334320
4501733345	20	105658-05BR	133484	Norwegian Seals AS		08.10.2022	10.12.2022	Last Update 26/10/2022 -  (SI Date)26/09/2022 - SEA (40 off) PR#02520/22 IMP 1297/22  DI:  ETA AKSO 10.12.2022	450173334520
4501733345	70	105658-05BR	133484	Norwegian Seals AS		02.07.2022	18.11.2022	18/10/2022-Waiting for Aker approval : TDS Rev. 02	450173334570
4501733345	60	105658-05BR	133484	Norwegian Seals AS		08.10.2022	08.11.2022	18/10/2022-Parts expected in stock end of week 42 (258257) Parts delayed, waiting for update from Bernt Ove/production	450173334560
4501733345	30	105658-05BR	133484	Norwegian Seals AS		08.10.2022	10.12.2022	Last Update 26/10/2022 -  (SI Date)26/09/2022 - SEA (60 off) PR#02520/22 IMP 1297/22  DI:  ETA AKSO 10.12.2022	450173334530
4501733345	90	105658-05BR	133484	Norwegian Seals AS		08.10.2022	08.11.2022	18/10/2022-Waiting for Aker approval : MRB	450173334590
4501733345	80	105658-05BR	133484	Norwegian Seals AS		06.08.2022	09.11.2022	Last Update 26/10/2022 -  (SI Date)10/10/2022 - AIR (10 off) PR#02635/22 IMP 1366/22  DI:  ETA AKSO 29.10.2022	450173334580
4501733345	50	105658-05BR	133484	Norwegian Seals AS		08.10.2022	08.11.2022	18/10/2022-Parts expected in stock end of week 42 (258257) Parts delayed, waiting for update from Bernt Ove/production	450173334550
4501733345	40	105658-05BR	133484	Norwegian Seals AS		08.10.2022	08.11.2022	18/10/2022-Parts was expected in stock end of week 40 (258257)  Parts delayed, waiting for update from Bernt Ove/production	450173334540
4501733345	100	105658-20BR	133484	Norwegian Seals AS		02.07.2022	08.11.2022	18/10/2022-Waiting for Aker approval : TDS Rev. 02	4501733345100
4501733345	120	105658-20BR	133484	Norwegian Seals AS		02.07.2022	29.10.2022	Last Update 26/10/2022 -  (SI Date)29/09/2022 - AIR (2 off) PR#02553/22 IMP 1317/22  DI: 2221039563 ETA AKSO 29.10.2022	4501733345120
4501733345	110	105658-20BR	133484	Norwegian Seals AS		02.07.2022	29.10.2022	Last Update 26/10/2022 -  (SI Date)29/09/2022 - AIR (1 off) PR#02553/22 IMP 1317/22  DI: 2221039563 ETA AKSO 29.10.2022	4501733345110
4501733352	20	104133-05BR	157479	IPP Mardale Ltd	ACK - 15/06/2022	29.10.2022	13.11.2022	17/10/2022 -  Re machining to be completed Week 42, NDT Week 43	450173335220
4501733356	60	105658-05BR	137805	Parker Hannifin Industria e	ACK - 07/07/2022	08.10.2022	18.11.2022	20/10/2022 - S/ SMDL, material em estoque, MRB retd - REPETRO	450173335660
4501733356	30	105658-05BR	137805	Parker Hannifin Industria e	ACK - 07/07/2022	08.10.2022	18.11.2022	20/10/2022 - S/ SMDL, material em estoque, MRB retd - REPETRO	450173335630
4501733356	20	105658-05BR	137805	Parker Hannifin Industria e	ACK - 07/07/2022	18.10.2022	18.11.2022	20/10/2022 - S/ SMDL, aguarda confirmação de chegada do material, MRB pendente - REPETRO	450173335620
4501733356	40	105658-05BR	137805	Parker Hannifin Industria e	ACK - 07/07/2022	08.10.2022	18.11.2022	20/10/2022 - S/ SMDL, material em estoque, MRB retd - REPETRO	450173335640
4501733356	10	105658-05BR	137805	Parker Hannifin Industria e	ACK - 07/07/2022	13.07.2022	13.07.2022		450173335610
4501733365	20	105157-06BRT	173176	Wulfrun Specialised Fasteners		22.08.2022	27.10.2022	Last Update 26/10/2022 -  (SI Date)23/09/2022 - AIR (12 off) PR#02498/22 IMP 1277/22  DI: 2221039504 ETA AKSO 27.10.2022	450173336520
4501733398	1	106006-06BR	160697	MarshallXport LLC	OK 26/07/2022	12.09.2022	30.09.2022	OK	45017333981
4501733401	20	106022-06BR	107296	Teledyne Instruments, Inc	ACK - 30/06/2022	10.12.2022	08.01.2023	19/10/2022 - On track para 09/12/2022.	450173340120
4501733401	30	105157-06BR	107296	Teledyne Instruments, Inc	ACK - 30/06/2022	10.10.2022	18.11.2022	Last Update 26/10/2022 -  (SI Date)19/10/2022 - AIR (100 off) PR#02760/22 IMP 1413/22  DI:  ETA AKSO 18.11.2022 ___Last Update 26/10/2022 -  (SI Date)19/10/2022 - AIR (100 off) PR#02760/22 IMP 1413/22  DI:  ETA AKSO 18.11.2022 ___Last Update 26/10/2022 -	450173340130
4501733401	10	103715-06BR	107296	Teledyne Instruments, Inc	ACK - 30/06/2022	29.06.2023	23.07.2023	19/10/2022 - On track para 23/06/2023.	450173340110
4501733409	20	105658-06BR	109799	Tierney Strachan Consulting Ltd.	ACK - 20/09/2022	27.03.2023	10.06.2023	20/10/2022 - Cisco switch delayed. Due for delivery to TSCL 09/05/2023.	450173340920
4501733409	10	105658-06BR	109799	Tierney Strachan Consulting Ltd.	ACK - 20/09/2022	03.10.2022	08.11.2022	Last Update 26/10/2022 -  (SI Date)05/10/2022 - 0 (8 off) PR#02599/22 IMP 1346/22  DI:  ETA AKSO 08.11.2022	450173340910
4501733481	40	103715-06BR	I376	Aker Solutions Malaysia Sdn Bhd		03.11.2022	05.01.2023		450173348140
4501733481	60	103715-06BR	I376	Aker Solutions Malaysia Sdn Bhd		03.11.2022	14.11.2022	Last Update 26/10/2022 -  (SI Date)15/10/2022 - AIR (1 off) PR#02722/22 IMP 1398/22  DI:  ETA AKSO 14.11.2022	450173348160
4501733481	50	103715-06BR	I376	Aker Solutions Malaysia Sdn Bhd		03.11.2022	05.01.2023		450173348150
4501733481	30	103715-06BR	I376	Aker Solutions Malaysia Sdn Bhd		29.08.2022	02.11.2022		450173348130
4501733481	20	104564-06BR	I376	Aker Solutions Malaysia Sdn Bhd		26.09.2022	05.11.2022	Last Update 26/10/2022 -  (SI Date)24/09/2022 - AIR (1 off) PR#02500/22 IMP 1278/22  DI: 2220960705 ETA AKSO 25.10.2022	450173348120
4501733618	30	104133-06BR	I376	Aker Solutions Malaysia Sdn Bhd		18.10.2022	18.11.2022	Last Update 25/10/2022 -  (SI Date)06/10/2022 - AIR (6 off) PR#02655/22 IMP 1351/22  DI: 2220896535 ETA AKSO 25.10.2022	450173361830
4501733618	20	104133-06BR	I376	Aker Solutions Malaysia Sdn Bhd		18.10.2022	18.11.2022	Last Update 25/10/2022 -  (SI Date)06/10/2022 - AIR (23 off) PR#02655/22 IMP 1351/22  DI: 2220896535 ETA AKSO 25.10.2022 ___Last Update 25/10/2022 -  (SI Date)06/10/2022 - AIR (23 off) PR#02655/22 IMP 1351/22  DI: 2220896535 ETA AKSO 25.10.2022	450173361820
4501733681	30	105658-06BR	115436	Brantner & Associates Inc	ACK - 11/07/2022	13.03.2023	13.04.2023	20/10/2022 - On track, previsto embarcar 13/03/2023.	450173368130
4501733681	20	105658-06BR	115436	Brantner & Associates Inc	ACK - 11/07/2022	13.03.2023	13.04.2023	20/10/2022 - On track, previsto embarcar 13/03/2023.	450173368120
4501733681	120	100935-06BR	115436	Brantner & Associates Inc	ACK - 11/07/2022	08.12.2022	09.01.2023	20/10/2022 - On track, previsto embarcar em 08/12/2022.	4501733681120
4501733681	110	100935-06BR	115436	Brantner & Associates Inc	ACK - 11/07/2022	08.12.2022	09.01.2023	20/10/2022 - On track, previsto embarcar em 08/12/2022.	4501733681110
4501733681	50	105658-06BR	115436	Brantner & Associates Inc	ACK - 11/07/2022	08.12.2022	09.01.2023	20/10/2022 - On track, previsto embarcar em 08/12/2022.	450173368150
4501733681	70	105658-06BR	115436	Brantner & Associates Inc	ACK - 11/07/2022	08.12.2022	09.01.2023	20/10/2022 - On track, previsto embarcar em 08/12/2022.	450173368170
4501733681	60	105658-20BR	115436	Brantner & Associates Inc	ACK - 11/07/2022	08.12.2022	09.01.2023	20/10/2022 - On track, previsto embarcar em 08/12/2022.	450173368160
4501733681	130	105658-06BR	115436	Brantner & Associates Inc	ACK - 11/07/2022	08.12.2022	09.01.2023	20/10/2022 - On track, previsto embarcar em 08/12/2022.	4501733681130
4501733681	160	100935-06BR-RP	115436	Brantner & Associates Inc	ACK - 21/09/2022	08.12.2022	09.01.2023	20/10/2022 - On track, previsto embarcar em 08/12/2022. Nova linha criada para regularização a questão Repetro (referente à linha 110).	4501733681160
4501733681	40	105658-06BR	115436	Brantner & Associates Inc	ACK - 11/07/2022	08.12.2022	09.01.2023	20/10/2022 - On track, previsto embarcar em 08/12/2022.	450173368140
4501733681	170	100935-06BR-RP	115436	Brantner & Associates Inc	ACK - 21/09/2022	08.12.2022	09.01.2023	20/10/2022 - On track, previsto embarcar em 08/12/2022. Nova linha criada para regularização a questão Repetro (referente à linha 120).	4501733681170
4501733681	100	100935-06BR	115436	Brantner & Associates Inc	ACK - 11/07/2022	13.03.2023	13.04.2023	20/10/2022 - On track, previsto embarcar 13/03/2023.	4501733681100
4501733681	150	100935-06BR-RP	115436	Brantner & Associates Inc	ACK - 21/09/2022	13.03.2023	13.04.2023	20/10/2022 - On track, previsto embarcar 13/03/2023. Nova linha criada para regularização a questão Repetro (referente à linha 100).	4501733681150
4501733681	80	105658-06BR	115436	Brantner & Associates Inc	ACK - 11/07/2022	08.12.2022	09.01.2023	20/10/2022 - On track, previsto embarcar em 08/12/2022.	450173368180
4501733681	10	105658-20BR	115436	Brantner & Associates Inc	ACK - 11/07/2022	13.03.2023	13.04.2023	20/10/2022 - On track, previsto embarcar 13/03/2023.	450173368110
4501733681	90	105658-20BR	115436	Brantner & Associates Inc	ACK - 11/07/2022	08.12.2022	09.01.2023	20/10/2022 - On track, previsto embarcar em 08/12/2022.	450173368190
4501733681	140	105658-20BR	115436	Brantner & Associates Inc	ACK - 11/07/2022	08.12.2022	09.01.2023	20/10/2022 - On track, previsto embarcar em 08/12/2022.	4501733681140
4501733746	50	104133-05BR	133484	Norwegian Seals AS	ACK-11/07/2022	12.08.2022	09.11.2022	Last Update 26/10/2022 -  (SI Date)10/10/2022 - AIR (7 off) PR#02635/22 IMP 1366/22  DI:  ETA AKSO 29.10.2022	450173374650
4501733746	10	104133-05BR	133484	Norwegian Seals AS	ACK-11/07/2022	12.08.2022	09.11.2022	Last Update 26/10/2022 -  (SI Date)10/10/2022 - AIR (30 off) PR#02635/22 IMP 1366/22  DI:  ETA AKSO 29.10.2022	450173374610
4501733746	30	104133-05BR	133484	Norwegian Seals AS	ACK-11/07/2022	12.08.2022	09.11.2022	Last Update 26/10/2022 -  (SI Date)10/10/2022 - AIR (18 off) PR#02635/22 IMP 1366/22  DI:  ETA AKSO 29.10.2022	450173374630
4501733746	60	104133-05BR	133484	Norwegian Seals AS	ACK-11/07/2022	12.08.2022	09.11.2022	Last Update 26/10/2022 -  (SI Date)10/10/2022 - AIR (10 off) PR#02635/22 IMP 1366/22  DI:  ETA AKSO 29.10.2022	450173374660
4501733776	50	105658-10BR	4004013	James Walker Moorflex Limited		16.12.2022	10.02.2023	17/10/2022- Planned for Final inspection on 15 th December	450173377650
4501733776	60	105658-10BR	4004013	James Walker Moorflex Limited		16.12.2022	20.02.2023	17/10/2022- Planned for Final inspection on 15 th December	450173377660
4501733776	70	105658-20BR	4004013	James Walker Moorflex Limited		16.12.2022	20.02.2023	17/10/2022- Planned for Final inspection on 15 th December	450173377670
4501733776	80	105658-05BR	4004013	James Walker Moorflex Limited		16.12.2022	20.02.2023	17/10/2022- Planned for Final inspection on 15 th December	450173377680
4501733776	90	106004-08BR	4004013	James Walker Moorflex Limited		16.12.2022	16.02.2023	17/10/2022- Planned for Final inspection on 15 th December	450173377690
