28.10.2022                                                                                                                                                   Dynamic List Display                                                                                                                                                                                                            1


	Purch.Doc.	Item	WBS element	Vendor	Name 1	Ackn. No.	StatDelDte	Deliv.date	Expediting Description
	4501736343	  30	105658-06BR	171813	Equipsea Equipamentos E Servicos	ACK - 21/07/2022	31.07.2023	30.01.2023	21/10/2022 - AG. Análise Engenharia (Previsão 17/12) + Conclusão de Preparação (Previsão 06/01/23) + Fabricação + Inspeção Final + Ticket + Embalagem + Faturamento [antecipado conforme solicitação de Alessandra Lacks no call de 14/10/2022]
	4501736361	  10	103715-06BR	174954	Siemens Energy Limited	ACK - 18/08/2022	08.05.2023	08.05.2023	27/10/2022 - Demanda planejada e programada no SAP, fabricação ainda não iniciada.
	4501736361	  40	101353-06BR	174954	Siemens Energy Limited	ACK - 18/08/2022	07.04.2023	07.05.2023	27/10/2022 - Demanda planejada e programada no SAP, fabricação ainda não iniciada.
	4501736361	  30	101353-06BR	174954	Siemens Energy Limited	ACK - 18/08/2022	07.03.2023	07.05.2023	27/10/2022 - Demanda planejada e programada no SAP, fabricação ainda não iniciada.
	4501736361	  20	103715-06BR	174954	Siemens Energy Limited	ACK - 18/08/2022	07.04.2023	25.10.2022	Last Update 26/10/2022 -  (SI Date)21/09/2022 - AIR (100 off) PR#02464/22 IMP 1252/22  DI:  ETA AKSO 27.10.2022
	4501736393	  80	105500-10BR	170239	FCF - Fabrica Catarinense De	ACK - 10/08/2022	14.09.2022	02.11.2022	26/10/2022 -  Concluído - NF: 20505
	4501736393	  50	105500-10BR	170239	FCF - Fabrica Catarinense De	ACK - 10/08/2022	19.10.2022	17.11.2022	26/10/2022 -  INSP F -> BOOK -> POSTAG ->W45: EMBALAGEM 31/10/2022
	4501736393	  20	105500-10BR	170239	FCF - Fabrica Catarinense De	ACK - 10/08/2022	19.10.2022	01.11.2022	26/10/2022 -  POSTAG (Ag. Aprovação data book) -> EMBALAGEM
	4501736405	  20	105500-10BR	173176	Wulfrun Specialised Fasteners	ACK OK - 23/08/2022	06.09.2022	12.11.2022	Last Update 26/10/2022 -  (SI Date)25/08/2022 - SEA (24 off) PR#02283/22 IMP 1110/22  DI: 2220732915 ETA AKSO 28.10.2022
	4501736405	  30	105500-10BR	173176	Wulfrun Specialised Fasteners	ACK OK - 23/08/2022	06.09.2022	12.11.2022	Last Update 26/10/2022 -  (SI Date)25/08/2022 - SEA (24 off) PR#02283/22 IMP 1110/22  DI: 2220732915 ETA AKSO 28.10.2022
	4501736418	  20	100798-06BR	I200	Aker Solutions AS		20.11.2022	21.12.2022
	4501736460	  30	105157-06BR	107296	Teledyne Instruments, Inc	ACK - 24/08/2022	09.12.2022	08.01.2023	27/10/2022 - On track para 09/12/2022.
	4501736510	  20	103715-05BR	137761	Bodycote Hot Isostatic Pressing AB	ACK - 12/08/2022	31.01.2023	15.02.2023	21/10/2022 - MPS and UT procedure code 02; PPM pending; 3W to start production
	4501736527	  10	103715-05BR	109676	Quality Hydraulic Power Ltd		16.11.2022	20.01.2023	21.10.2022 Supplier delay . Revised readiness date received from supplier as 07.12.2022 and Aker not accepted the same . Supplier need to improve delivery .QHP Ref 91898 Material Received . Pending Machining due on 09.11.2022 .
	4501736527	  20	103715-05BR	109676	Quality Hydraulic Power Ltd		16.11.2022	10.02.2023	21.10.2022 Supplier delay . Revised readiness date received from supplier as 07.12.2022 and Aker not accepted the same . Supplier need to improve delivery QHP Ref 91899 .Material Received Pending Machining
	4501736527	  30	103715-05BR	109676	Quality Hydraulic Power Ltd		16.11.2022	20.01.2023	21.10.2022 QHP Ref 91900 . Documents Approved
	4501736528	  20	105915-06BR-BS-BSA-01	142825	Bubamaster Usinagem de Pecas Ltda	ACK 03/08/2022	18.10.2022	28.10.2022	20/10/2022 - FATURADO NA DANFE 56960
	4501736528	  50	105915-06BR-BS-BSA-01	142825	Bubamaster Usinagem de Pecas Ltda	ACK 03/08/2022	18.10.2022	28.10.2022	20/10/2022 - FATURADO NA DANFE 56959
	4501736531	  30	104133-05BR	142825	Bubamaster Usinagem de Pecas Ltda	ACK 03/08/2022	17.11.2022	01.12.2022	20/10/2022 - CQ + REVESTIMENTO (SF) + INSP. + TICKET
	4501736531	  40	104133-05BR	142825	Bubamaster Usinagem de Pecas Ltda	ACK 03/08/2022	17.11.2022	01.12.2022	20/10/2022 - REVESTIMENTO (SF) + INSP. + TICKET
	4501736531	  50	104133-05BR	142825	Bubamaster Usinagem de Pecas Ltda	ACK 03/08/2022	17.11.2022	01.12.2022	20/10/2022 - REVESTIMENTO (SF) + INSP. + TICKET
	4501736531	  20	104133-05BR	142825	Bubamaster Usinagem de Pecas Ltda	ACK 03/08/2022	17.11.2022	01.12.2022	20/10/2022 - TORNO OP01 + TORNO OP02 + RETIFICA + INSP. + TICKET
	4501736533	  30	105157-06BR	170239	FCF - Fabrica Catarinense De	ACK OK - 09/08/2022	15.09.2022	02.11.2022	26/10/2022 -  Concluído - NF: 20446
	4501736533	  40	105157-06BR	170239	FCF - Fabrica Catarinense De	ACK OK - 09/08/2022	15.09.2022	02.11.2022	26/10/2022 -  Concluído - NF: 20472
	4501736533	  20	105157-06BRT	170239	FCF - Fabrica Catarinense De	ACK OK - 09/08/2022	15.09.2022	02.11.2022	26/10/2022 -  Concluído - NF: 20446
	4501736543	  20	105500-10BR	172553	Parker Hannifin Corporation	ACK - 22/08/2022	21.11.2022	21.12.2022	14/10/2022 - CRITICAL PO - SMDL requested, readiness 21/11, request supplier to anticipate.
	4501736543	  10	105500-10BR	172553	Parker Hannifin Corporation	ACK - 22/08/2022	03.08.2022	03.08.2022
	4501736566	  10	103715-05BR	4002561	KLUBER LUBRICATION LUBRIFICANTES		15.12.2022	15.12.2022
	4501736567	  50	106022-06BR	147492	Qualiferr Qualidade em Ferramentas	ACK 23/08/2022	17.11.2022	01.12.2022	19/10/2022 - INSPEÇÃO FINAL
	4501736567	 120	106022-06BR	147492	Qualiferr Qualidade em Ferramentas	ACK 23/08/2022	17.11.2022	01.12.2022	19/10/2022 - TORNO MEC + FRESA + AJUSTAGEM + QUALIDADE
	4501736567	 140	106022-06BR	147492	Qualiferr Qualidade em Ferramentas	ACK 23/08/2022	17.11.2022	01.12.2022	19/10/2022 - CENTRO DE USINAGEM + AJUSTAGEM + QUALIDADE
	4501736567	  40	106022-06BR	147492	Qualiferr Qualidade em Ferramentas	ACK 23/08/2022	17.11.2022	01.12.2022	19/10/2022 - INSPEÇÃO FINAL
	4501736567	  60	106022-06BR	147492	Qualiferr Qualidade em Ferramentas	ACK 23/08/2022	17.11.2022	01.12.2022	19/10/2022 - TORNO MEC + CENTRO DE USINAGEM + AJUSTAGEM + QUALIDADE
	4501736567	  70	106022-06BR	147492	Qualiferr Qualidade em Ferramentas	ACK 23/08/2022	17.11.2022	01.12.2022	19/10/2022 -CENTRO DE USINAGEM + AJUSTAGEM + QUALIDADE
	4501736567	 130	106022-06BR	147492	Qualiferr Qualidade em Ferramentas	ACK 23/08/2022	17.11.2022	01.12.2022	19/10/2022 - TORNO MEC + FRESA + AJUSTAGEM + QUALIDADE
	4501736567	  30	106022-06BR	147492	Qualiferr Qualidade em Ferramentas	ACK 23/08/2022	17.11.2022	01.12.2022	19/10/2022 - T. MEC + CENTRO DE USINAGEM + AJUSTAGEM + QUALIDADE
	4501736567	  10	106022-06BR	147492	Qualiferr Qualidade em Ferramentas	ACK 23/08/2022	20.08.2022	20.08.2022	05/10/2022 - AGUARDANDO APROVAÇÃO DO TICKET-731.319 (25/08) - SOLICITAÇÃO DE INSPEÇÃO NACE NIVEL 3
	4501736567	  20	106022-06BR	147492	Qualiferr Qualidade em Ferramentas	ACK 23/08/2022	17.11.2022	01.12.2022	19/10/2022 - INSPEÇÃO FINAL
	4501736567	 110	106022-06BR	147492	Qualiferr Qualidade em Ferramentas	ACK 23/08/2022	17.11.2022	01.12.2022	19/10/2022 - TORNO MEC + FRESA + AJUSTAGEM + QUALIDADE
	4501736567	  80	106022-06BR	147492	Qualiferr Qualidade em Ferramentas	ACK 23/08/2022	17.11.2022	01.12.2022	19/10/2022 - MRB
	4501736567	  90	106022-06BR	147492	Qualiferr Qualidade em Ferramentas	ACK 23/08/2022	17.11.2022	01.12.2022	19/10/2022 - MRB
	4501736567	 100	106022-06BR	147492	Qualiferr Qualidade em Ferramentas	ACK 23/08/2022	17.11.2022	01.12.2022	19/10/2022 - CENTRO DE USINAGEM + AJUSTAGEM + QUALIDADE
	4501736572	  30	104133-05BR	123286	Vama Industrial Ltda	ACK 23/08/2022	05.11.2022	02.11.2022	20/10/2022 - Faturado na NF 21918
	4501736572	  20	104133-05BR	123286	Vama Industrial Ltda	ACK 23/08/2022	05.11.2022	11.11.2022	20/10/2022 - Em Revestimento (03/11)  + Book (04/11) + Entrega
	4501736582	  30	103715-06BR	107296	Teledyne Instruments, Inc	ACK - 03/08/2022	06.04.2023	30.04.2023	27/10/2022 - On track previsão para 31/03/2023
	4501736582	  10	103715-06BR	107296	Teledyne Instruments, Inc	ACK - 03/08/2022	19.10.2022	13.11.2022	27/10/2022 - Aguarda requisição de coleta
	4501736582	  20	103715-06BR	107296	Teledyne Instruments, Inc	ACK - 03/08/2022	23.11.2023	17.12.2023	27/10/2022 - On track previsão para 17/11/2023
	4501736582	  60	103715-06BR	107296	Teledyne Instruments, Inc	ACK - 03/08/2022	28.09.2022	01.01.2023	27/10/2022 - On track previsão para 02/12/2022
	4501736582	  40	103715-06BR	107296	Teledyne Instruments, Inc	ACK - 03/08/2022	08.12.2022	01.01.2023	27/10/2022 - On track previsão para 02/12/2022
	4501736582	  50	103715-06BR	107296	Teledyne Instruments, Inc	ACK - 03/08/2022	18.05.2023	11.06.2023	27/10/2022 - On track previsão para 12/05/2023
	4501736636	  20	105500-10BR	143501	Praxair Surface Technologies SAS	OK dated 12.09.2022	31.10.2022	30.11.2022
	4501736636	  30	105500-10BR	143501	Praxair Surface Technologies SAS	OK dated 12.09.2022	31.10.2022	30.11.2022
	4501736636	  40	105500-10BR	143501	Praxair Surface Technologies SAS	OK dated 12.09.2022	31.10.2022	30.11.2022
	4501736636	  50	105500-10BR	143501	Praxair Surface Technologies SAS	OK dated 12.09.2022	31.10.2022	30.11.2022
	4501736649	  20	103294-05BR	109653	Lonestar Fasteners Europe Ltd	ACK - 12/08/2022	13.10.2022	21.11.2022	Last Update 26/10/2022 -  (SI Date)18/10/2022 - AIR (4 off) PR#02740/22 IMP 1404/22  DI:  ETA AKSO 21.11.2022
	4501736709	  61	105658-20BR	129612	North East Bolting Supplies Ltd	ACK - 16/08/2022	24.02.2023	25.12.2022	18/10/2022 - SMDL internal review, material is ready on-site - ok to proceed with collection as soon as docs are approved
	4501736709	  51	105658-06BR	129612	North East Bolting Supplies Ltd	ACK - 16/08/2022	22.10.2023	22.10.2023	18/10/2022 - SMDL internal review, material is ready on-site - ok to proceed with collection as soon as docs are approved
	4501736709	  41	105658-06BR	129612	North East Bolting Supplies Ltd	ACK - 16/08/2022	27.09.2023	27.09.2023	18/10/2022 - SMDL internal review, material is ready on-site - ok to proceed with collection as soon as docs are approved
	4501736709	  31	105658-06BR	129612	North East Bolting Supplies Ltd	ACK - 16/08/2022	19.09.2023	19.09.2023	18/10/2022 - SMDL internal review, material is ready on-site - ok to proceed with collection as soon as docs are approved
	4501736709	   1	105658-06BR	129612	North East Bolting Supplies Ltd	ACK - 16/08/2022	19.10.2022	19.10.2022
	4501736709	  21	105658-06BR	129612	North East Bolting Supplies Ltd	ACK - 16/08/2022	20.06.2023	20.06.2023	18/10/2022 - SMDL internal review, material is ready on-site - ok to proceed with collection as soon as docs are approved
	4501736709	  71	105658-06BR	129612	North East Bolting Supplies Ltd	ACK - 16/08/2022	19.02.2023	25.01.2023	18/10/2022 - SMDL internal review, material is ready on-site - ok to proceed with collection as soon as docs are approved
	4501736709	  11	105658-06BR	129612	North East Bolting Supplies Ltd	ACK - 16/08/2022	25.04.2023	25.04.2023	18/10/2022 - SMDL internal review, material is ready on-site - ok to proceed with collection as soon as docs are approved
	4501736719	   1	106006-06BR	122905	Ado Comercial e Industrial de	ACK - 22/07/2022	02.03.2023	02.03.2023	20/09/2022 - TICKET 720,857
	4501736757	  20	106022-05BR	113107	Asfo S.P.A	ACK - 28/07/2022	02.12.2022	15.02.2023	21/10/2022 - PO Released on 22/07, PPM conducted on 4th Oct.22, Production started, Parts are under Rough Machining. Readiness of Part by end of dec.22
	4501736760	  30	105658-20BR	142824	Acos Torres Comercial e	ACK - 02/08/2022	23.09.2022	21.11.2022	20/10/2022 - Ag Insp Dim + Insp Final + MRB
	4501736760	  20	105658-10BR	142824	Acos Torres Comercial e	ACK - 02/08/2022	21.10.2022	21.11.2022	20/10/2022 - Ag Insp Dim + Insp Final + MRB
	4501736762	  40	101353-05BR	152653	Seal Engineering AS	ACK-29/07/2022	11.10.2022	12.11.2022	Last Update 26/10/2022 -  (SI Date)13/10/2022 - AIR  (6 off) PR#02706/22 IMP 1388/22  DI:  ETA AKSO 29.10.2022 ___Last Update 26/10/2022 -  (SI Date)17/10/2022 - SEA (6 off) PR#02739/22 IMP 1402/22  DI:  ETA AKSO 31.12.2022
	4501736762	  30	101353-05BR	152653	Seal Engineering AS	ACK-29/07/2022	11.10.2022	12.11.2022	Last Update 26/10/2022 -  (SI Date)13/10/2022 - AIR  (6 off) PR#02706/22 IMP 1388/22  DI:  ETA AKSO 29.10.2022 ___Last Update 26/10/2022 -  (SI Date)17/10/2022 - SEA (6 off) PR#02739/22 IMP 1402/22  DI:  ETA AKSO 31.12.2022
	4501736762	  90	103715-05BR	152653	Seal Engineering AS	ACK-29/07/2022	11.10.2022	12.11.2022	Last Update 26/10/2022 -  (SI Date)13/10/2022 - AIR  (8 off) PR#02706/22 IMP 1388/22  DI:  ETA AKSO 29.10.2022 ___Last Update 26/10/2022 -  (SI Date)17/10/2022 - SEA (8 off) PR#02739/22 IMP 1402/22  DI:  ETA AKSO 31.12.2022
	4501736762	  20	101353-05BR	152653	Seal Engineering AS	ACK-29/07/2022	11.10.2022	12.11.2022	Last Update 26/10/2022 -  (SI Date)13/10/2022 - AIR  (6 off) PR#02706/22 IMP 1388/22  DI:  ETA AKSO 29.10.2022 ___Last Update 26/10/2022 -  (SI Date)17/10/2022 - SEA (6 off) PR#02739/22 IMP 1402/22  DI:  ETA AKSO 31.12.2022
	4501736762	  80	103715-05BR	152653	Seal Engineering AS	ACK-29/07/2022	11.10.2022	12.11.2022	Last Update 26/10/2022 -  (SI Date)13/10/2022 - AIR  (8 off) PR#02706/22 IMP 1388/22  DI:  ETA AKSO 29.10.2022 ___Last Update 26/10/2022 -  (SI Date)17/10/2022 - SEA (8 off) PR#02739/22 IMP 1402/22  DI:  ETA AKSO 31.12.2022
	4501736762	  70	103715-05BR	152653	Seal Engineering AS	ACK-29/07/2022	11.10.2022	12.11.2022	Last Update 26/10/2022 -  (SI Date)13/10/2022 - AIR  (8 off) PR#02706/22 IMP 1388/22  DI:  ETA AKSO 29.10.2022 ___Last Update 26/10/2022 -  (SI Date)17/10/2022 - SEA (8 off) PR#02739/22 IMP 1402/22  DI:  ETA AKSO 31.12.2022
	4501736762	  60	103715-05BR	152653	Seal Engineering AS	ACK-29/07/2022	11.10.2022	12.11.2022	Last Update 26/10/2022 -  (SI Date)13/10/2022 - AIR  (8 off) PR#02706/22 IMP 1388/22  DI:  ETA AKSO 29.10.2022 ___Last Update 26/10/2022 -  (SI Date)17/10/2022 - SEA (8 off) PR#02739/22 IMP 1402/22  DI:  ETA AKSO 31.12.2022
	4501736762	  50	103715-05BR	152653	Seal Engineering AS	ACK-29/07/2022	11.10.2022	12.11.2022	Last Update 26/10/2022 -  (SI Date)13/10/2022 - AIR  (8 off) PR#02706/22 IMP 1388/22  DI:  ETA AKSO 29.10.2022 ___Last Update 26/10/2022 -  (SI Date)17/10/2022 - SEA (8 off) PR#02739/22 IMP 1402/22  DI:  ETA AKSO 31.12.2022
	4501736762	  10	101353-05BR	152653	Seal Engineering AS	ACK-29/07/2022	11.10.2022	12.11.2022	Last Update 26/10/2022 -  (SI Date)13/10/2022 - AIR  (6 off) PR#02706/22 IMP 1388/22  DI:  ETA AKSO 29.10.2022 ___Last Update 26/10/2022 -  (SI Date)17/10/2022 - SEA (6 off) PR#02739/22 IMP 1402/22  DI:  ETA AKSO 31.12.2022
	4501736765	  20	103294-05BR	170239	FCF - Fabrica Catarinense De	ACK OK - 30/08/2022	29.11.2022	06.11.2022	26/10/2022 -  E.EXTERNO ->W46: PMAG ->W49: TS -> INSP F -> BOOK ->W50: POSTAG -> EMBALAGEM 29/11/2022
	4501736766	  20	101598-06BR	171813	Equipsea Equipamentos E Servicos	ACK - 25/07/2022	06.01.2023	06.01.2023	13/10/2022 - ON HOLD - Item de retrabalho Usinagem + Reparação + Acabamento + Inspeção Final + Embalagem + Faturamento. Item de retrabalho. De acordo com e-mail de Marcel Bruzon de 08/09/2022 a notificação 200530151 está sob análise da Engenharia da Aker
	4501736770	  20	105658-05BR	171813	Equipsea Equipamentos E Servicos	ACK - 29/07/2022	31.05.2023	31.05.2023	11/08/2022 - PO em Processo de Aprovação Interna
	4501736783	 230	103715-05BR	170239	FCF - Fabrica Catarinense De	ACK OK - 30/08/2022	20.01.2023	03.02.2023	26/10/2022 -  PMI -> INSP F ->W48: INSP F ACOMP -> POSTAG -> EMBALAGEM 20/01/2023
	4501736783	 170	103715-05BR	170239	FCF - Fabrica Catarinense De	ACK OK - 30/08/2022	20.01.2023	03.02.2023	26/10/2022 -  TT (10/11) ->W47: E.DUREZA -> INSP TT ->W48: E.EXTERNO ->W49: ULTRASSOM -> PROD ->W50: INP PROCESSO -> E.EXTERNO ->W51: PMAG ->W01: TS ->W02: INSP F ->W03: INSP F ACOMP ->W04: POSTAG -> EMBALAGEM 20/01/2023
	4501736783	 450	103715-05BR	170239	FCF - Fabrica Catarinense De	ACK OK - 30/08/2022	20.01.2023	03.02.2023	26/10/2022 -  PROD ->  PROD ->  INP PROCESSO ->W47: TT -> E.DUREZA ->W48: INSP TT -> E.EXTERNO ->W49: PMAG ->W52: TS ->W53: INSP F ->W01: INSP F ACOMP ->W02: POSTAG -> EMBALAGEM 20/01/2023
	4501736783	 280	103715-05BR	170239	FCF - Fabrica Catarinense De	ACK OK - 30/08/2022	20.01.2023	03.02.2023	26/10/2022 -  PROD -> W45: TT ->W46: PROD ->  PROD -> INP PROCESSO ->W49: TT -> E.DUREZA -> INSP TT ->W50: E.EXTERNO ->W51: PMAG ->W01: TS -> INSP F ->W03: INSP F ACOMP ->W04: POSTAG -> EMBALAGEM 20/01/2023
	4501736783	  60	103715-05BR	170239	FCF - Fabrica Catarinense De	ACK OK - 30/08/2022	20.01.2023	04.02.2023	26/10/2022 -   RECEBIMENTO ->W47: E.DUREZA -> INSP TT ->W49: ULTRASSOM -> PROD -> INP PROCESSO ->W50: E.EXTERNO ->W51: PMAG ->W01: TS -> INSP F -> BOOK ->W03: INSP F ACOMP -> POSTAG ->W04: EMBALAGEM 20/01/2023
	4501736783	 440	103715-05BR	170239	FCF - Fabrica Catarinense De	ACK OK - 30/08/2022	20.01.2023	03.02.2023	26/10/2022 -  PROD ->  PROD -> INP PROCESSO -> E.DUREZA ->W45: E.EXTERNO ->W47: PMI -> INSP F ->W49: INSP F ACOMP -> POSTAG ->W50: EMBALAGEM ->W53: BOOK 20/01/2023
	4501736783	 320	103715-05BR	170239	FCF - Fabrica Catarinense De	ACK OK - 30/08/2022	20.01.2023	03.02.2023	26/10/2022 -  PROD ->W47: TT -> E.DUREZA -> INSP TT -> E.INTERNO ->W48: E.EXTERNO ->W50: ULTRASSOM -> PROD ->  PROD -> INP PROCESSO ->W51: E.EXTERNO ->W52: PMAG ->W02: TS -> INSP F ->W04: INSP F ACOMP -> POSTAG ->W05: EMBALAGEM 20/01/2023
	4501736783	 470	103715-05BR	170239	FCF - Fabrica Catarinense De	ACK OK - 30/08/2022	20.01.2023	03.02.2023	26/10/2022 -  TT (10/11) ->W47: E.DUREZA -> INSP TT ->W48: E.EXTERNO ->W49: ULTRASSOM ->W50: PROD -> INP PROCESSO ->W51: E.EXTERNO -> PMAG ->W02: TS -> INSP F ->W04: INSP F ACOMP -> POSTAG -> EMBALAGEM 20/01/2023
	4501736783	 460	103715-05BR	170239	FCF - Fabrica Catarinense De	ACK OK - 30/08/2022	20.01.2023	03.02.2023	26/10/2022 -  E.EXTERNO ->W46: PMI ->W47: INSP F ->W49: INSP F ACOMP -> POSTAG -> EMBALAGEM 20/01/2023
	4501736783	 420	103715-05BR	170239	FCF - Fabrica Catarinense De	ACK OK - 30/08/2022	20.01.2023	03.02.2023	26/10/2022 -  PROD ->  INP PROCESSO -> E.DUREZA ->W50: E.EXTERNO -> PMI -> INSP F ->W48: INSP F ACOMP -> POSTAG -> EMBALAGEM  20/01/2023
	4501736783	 410	103715-05BR	170239	FCF - Fabrica Catarinense De	ACK OK - 30/08/2022	20.01.2023	03.02.2023	26/10/2022 -  PROJ ->W44: PROD ->W45: PROD ->W46: PROD -> INP PROCESSO ->W47: E.DUREZA ->W48: E.EXTERNO ->W49: PMI -> INSP F -> INSP F ACOMP ->W51: INSP F ACOMP -> POSTAG -> EMBALAGEM ->W53: BOOK 20/01/2023
	4501736783	 390	103715-05BR	170239	FCF - Fabrica Catarinense De	ACK OK - 30/08/2022	20.01.2023	03.02.2023	26/10/2022 -  PROD -> W46: PROD ->  PROD ->W47: PROD ->  INP PROCESSO ->W49: TT -> E.DUREZA -> INSP TT ->W50: E.EXTERNO ->W51: PMAG ->W01: TS -> INSP F -> BOOK ->W03: INSP F ACOMP -> POSTAG ->W04: EMBALAGEM 20/01/2023
	4501736783	 340	103715-05BR	170239	FCF - Fabrica Catarinense De	ACK OK - 30/08/2022	20.01.2023	03.02.2023	26/10/2022 -  PROD -> INP PROCESSO ->W47: TT -> E.DUREZA ->W48: INSP TT -> E.EXTERNO ->W49: PMAG ->W52: TS ->W53: INSP F -> BOOK ->W01: INSP F ACOMP ->W02: POSTAG -> EMBALAGEM 20/01/2023
	4501736783	 380	103715-05BR	170239	FCF - Fabrica Catarinense De	ACK OK - 30/08/2022	20.01.2023	03.02.2023	26/10/2022 -  W46: PROD ->  INP PROCESSO -> E.DUREZA ->W47: E.EXTERNO ->W49: PMI -> INSP F -> INSP F ACOMP ->W51: INSP F ACOMP -> POSTAG ->W52: EMBALAGEM ->W53: BOOK 20/01/2023
	4501736783	 360	103715-05BR	170239	FCF - Fabrica Catarinense De	ACK OK - 30/08/2022	20.01.2023	03.02.2023	26/10/2022 -  TT (28/10) ->W45: PROD ->  PROD ->W46: INP PROCESSO ->W48: TT -> E.DUREZA ->W49: INSP TT -> E.EXTERNO ->W50: PMAG ->W53: TS ->W01: INSP F -> BOOK ->W02: INSP F ACOMP ->W03: POSTAG -> EMBALAGEM 20/01/2023
	4501736783	 370	103715-05BR	170239	FCF - Fabrica Catarinense De	ACK OK - 30/08/2022	20.01.2023	03.02.2023	26/10/2022 -   PROD ->W45: TT ->W46: PROD -> W47: PROD -> INP PROCESSO ->W49: TT ->W50: E.DUREZA -> INSP TT ->W51: E.EXTERNO -> PMAG ->W02: TS -> INSP F -> BOOK ->W04: INSP F ACOMP -> POSTAG -> EMBALAGEM 20/01/2023
	4501736783	 400	103715-05BR	170239	FCF - Fabrica Catarinense De	ACK OK - 30/08/2022	20.01.2023	03.02.2023	26/10/2022 -   PROD ->  INP PROCESSO -> E.DUREZA ->W50: E.EXTERNO -> PMI -> INSP F ->W48: INSP F ACOMP -> POSTAG -> EMBALAGEM  20/01/2023
	4501736783	 110	103715-05BR	170239	FCF - Fabrica Catarinense De	ACK OK - 30/08/2022	20.01.2023	03.02.2023	26/10/2022 -  W47: PROD -> INP PROCESSO ->W48: TT -> E.DUREZA -> INSP TT ->W49: E.EXTERNO ->W50: PMAG ->W53: TS -> INSP F ->W02: INSP F ACOMP ->W03: POSTAG -> EMBALAGEM 20/01/2023
	4501736783	 130	103715-05BR	170239	FCF - Fabrica Catarinense De	ACK OK - 30/08/2022	20.01.2023	03.02.2023	26/10/2022 -  PROD ->W46: PROD ->  INP PROCESSO -> E.DUREZA ->W47: E.EXTERNO ->W48: PROD ->W49: PMI -> INSP F ->W51: INSP F ACOMP -> POSTAG -> EMBALAGEM ->W53: BOOK 20/01/2023
	4501736783	 140	103715-05BR	170239	FCF - Fabrica Catarinense De	ACK OK - 30/08/2022	20.01.2023	03.02.2023	26/10/2022 -  W46: PROD -> W48: PROD -> INP PROCESSO ->W50: TT -> E.DUREZA ->W51: INSP TT -> E.EXTERNO ->W52: PMAG ->W02: TS ->W03: INSP F -> BOOK ->W04: INSP F ACOMP ->W05: POSTAG -> EMBALAGEM 20/01/2023
	4501736783	  50	103715-05BR	170239	FCF - Fabrica Catarinense De	ACK OK - 30/08/2022	20.01.2023	03.02.2023	26/10/2022 -  W44: PROD -> TT -> PROD ->  PROD ->  PROD -> INP PROCESSO ->W47: TT -> E.DUREZA ->W48: INSP TT -> E.EXTERNO ->W49: PMAG ->W52: TS ->W53: INSP F -> BOOK ->W01: INSP F ACOMP ->W02: POSTAG -> EMBALAGEM 20/01/2023
	4501736783	 350	103715-05BR	170239	FCF - Fabrica Catarinense De	ACK OK - 30/08/2022	20.01.2023	03.02.2023	26/10/2022 -  TT (25/10) ->W45: PROD ->  PROD -> INP PROCESSO ->W48: TT -> E.DUREZA -> INSP TT ->W49: E.EXTERNO ->W50: PMAG ->W53: TS -> INSP F -> BOOK ->W02: INSP F ACOMP -> POSTAG -> EMBALAGEM 20/01/2023
	4501736783	 150	103715-05BR	170239	FCF - Fabrica Catarinense De	ACK OK - 30/08/2022	20.01.2023	03.02.2023	26/10/2022 -  PROD -> W45: INP PROCESSO ->W47: TT ->W48: E.DUREZA -> INSP TT ->W49: E.EXTERNO ->W50: ULTRASSOM -> PROD ->W51: INP PROCESSO -> E.EXTERNO ->W52: PMAG ->W02: TS ->W03: INSP F ->W04: INSP F ACOMP ->W05: POSTAG -> EMBALAGEM 20/01/2023
	4501736783	 160	103715-05BR	170239	FCF - Fabrica Catarinense De	ACK OK - 30/08/2022	20.01.2023	03.02.2023	26/10/2022 -  INP PROCESSO ->W47: TT -> E.DUREZA -> INSP TT ->W48: E.EXTERNO ->W50: ULTRASSOM -> PROD -> INP PROCESSO ->W51: E.EXTERNO ->W52: PMAG ->W02: TS -> INSP F ->W04: INSP F ACOMP -> POSTAG -> EMBALAGEM 20/01/2023
	4501736783	 180	103715-05BR	170239	FCF - Fabrica Catarinense De	ACK OK - 30/08/2022	20.01.2023	03.02.2023	26/10/2022 -  TT (09/11) ->W47: E.DUREZA -> INSP TT -> E.INTERNO ->W48: E.EXTERNO ->W49: ULTRASSOM ->W50: PROD -> INP PROCESSO -> E.INTERNO ->W51: E.EXTERNO ->W52: PMAG ->W02: TS -> INSP F ->W04: INSP F ACOMP -> POSTAG ->W05: EMBALAGEM 20/01/2023
	4501736783	 330	103715-05BR	170239	FCF - Fabrica Catarinense De	ACK OK - 30/08/2022	20.01.2023	03.02.2023	26/10/2022 -  W47: PROD -> INP PROCESSO ->W50: TT -> E.DUREZA -> INSP TT ->W51: E.EXTERNO ->W52: PMAG ->W02: TS -> INSP F -> BOOK ->W04: INSP F ACOMP -> POSTAG -> EMBALAGEM 20/01/2023
